Series Name,"Country Name","Time","Value"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","1990","64.6"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","1991",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","1992","57.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","1993",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","1994","50.5"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","1995",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","1996","45"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","1998","43.9"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","1999","47.8"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","2000","48.6"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","2001",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","2002","39.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","2003",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","2004","33.4"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","2005",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","2006","26.8"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","2007","24.5"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","2008","22.5"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","2009","20"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","2010","17.5"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","2011","13.4"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","2012","13.5"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","2013","11.3"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","2014","10.4"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","2015","7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","2016","8.2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","2017","7.6"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","2018","8.4"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tailandia","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","1990",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","1991",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","1992",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","1993",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","1994",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","1995",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","1996",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","1998",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","1999",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","2000",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","2001","91"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","2002",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","2003",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","2004",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","2005",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","2006",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","2007","96"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","2008",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","2009",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","2010",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","2011",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","2012",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","2013",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","2014","91.8"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","2015",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","2016",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","2017",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","2018",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Timor-Leste","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","1990",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","1991",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","1992",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","1993",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","1994",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","1995",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","1996",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","1998",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","1999",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","2000",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","2001",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","2002",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","2003",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","2004",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","2005",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","2006","91.8"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","2007",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","2008",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","2009",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","2010",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","2011","90.6"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","2012",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","2013",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","2014",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","2015","90.8"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","2016",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","2017",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","2018",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Togo","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","1990",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","1991",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","1992",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","1993",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","1994",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","1995",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","1996",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","1998",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","1999",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","2000",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","2001","29.2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","2002",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","2003",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","2004",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","2005",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","2006",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","2007",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","2008",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","2009","31.9"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","2010",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","2011",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","2012",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","2013",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","2014",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","2015","27.5"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","2016",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","2017",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","2018",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tonga","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","1990",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","1991",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","1992","31.9"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","1993",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","1994",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","1995",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","1996",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","1998",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","1999",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","2000",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","2001",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","2002",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","2003",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","2004",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","2005",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","2006",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","2007",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","2008",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","2009",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","2010",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","2011",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","2012",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","2013",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","2014",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","2015",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","2016",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","2017",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","2018",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Trinidad y Tobago","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","1990","59.6"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","1991",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","1992",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","1993",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","1994",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","1995","60.2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","1996",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","1998",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","1999",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","2000","50.6"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","2001",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","2002",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","2003",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","2004",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","2005","41.5"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","2006",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","2007",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","2008",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","2009",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","2010","30.5"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","2011",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","2012",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","2013",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","2014",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","2015","17.5"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","2016",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","2017",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","2018",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Túnez","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","1990",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","1991",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","1992",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","1993",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","1994","37.8"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","1995",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","1996",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","1998",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","1999",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","2000",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","2001",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","2002","33.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","2003","37"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","2004","27"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","2005","24.6"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","2006","21.9"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","2007","19.1"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","2008","15.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","2009","15.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","2010","15.2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","2011","13.1"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","2012","12.3"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","2013","10.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","2014","10"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","2015","10.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","2016","9.5"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","2017","8.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","2018","8.5"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turquía","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","1990",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","1991",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","1992",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","1993",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","1994",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","1995",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","1996",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","1998","91.8"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","1999",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","2000",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","2001",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","2002",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","2003",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","2004",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","2005",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","2006",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","2007",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","2008",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","2009",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","2010",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","2011",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","2012",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","2013",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","2014",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","2015",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","2016",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","2017",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","2018",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Turkmenistán","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","1990",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","1991",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","1992",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","1993",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","1994",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","1995",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","1996",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","1998",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","1999",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","2000",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","2001",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","2002",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","2003",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","2004",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","2005",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","2006",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","2007",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","2008",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","2009",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","2010",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","2011",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","2012",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","2013",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","2014",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","2015",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","2016",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","2017",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","2018",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Turcas y Caicos","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","1990",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","1991",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","1992",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","1993",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","1994",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","1995",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","1996",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","1998",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","1999",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","2000",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","2001",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","2002",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","2003",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","2004",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","2005",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","2006",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","2007",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","2008",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","2009",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","2010","46.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","2011",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","2012",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","2013",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","2014",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","2015",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","2016",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Tuvalu","2017",".."
