Country,Disease,Indicator,Year,Gender,Value
Saint Lucia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,4.35 [2.74-6.18]
Saint Vincent and the Grenadines,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,9.4 [5.25-13.69]
Saint Vincent and the Grenadines,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,9.35 [5.25-13.61]
Saint Vincent and the Grenadines,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,9.45 [5.27-13.74]
Saint Vincent and the Grenadines,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,9.34 [5.22-13.6]
Saint Vincent and the Grenadines,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,10.2 [5.73-14.84]
Saint Vincent and the Grenadines,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,8.59 [4.79-12.48]
Samoa,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,12.88 [10-15.53]
Samoa,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,13.13 [10.11-15.98]
Samoa,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,12.62 [9.89-15.11]
Samoa,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,16.43 [12.75-19.81]
Samoa,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,19.79 [15.24-24.09]
Samoa,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,13.68 [10.72-16.39]
Sao Tome and Principe,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,35.22 [27.49-41.16]
Sao Tome and Principe,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,35.6 [27.34-41.96]
Sao Tome and Principe,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,34.84 [27.3-40.44]
Sao Tome and Principe,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,56.94 [44.44-66.54]
Sao Tome and Principe,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,60.8 [46.7-71.65]
Sao Tome and Principe,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,53.8 [42.16-62.44]
Saudi Arabia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,8 [6.09-11.36]
Saudi Arabia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,7.64 [5.83-10.76]
Saudi Arabia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,8.48 [6.43-12.22]
Saudi Arabia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,18.18 [13.85-25.82]
Saudi Arabia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,18.72 [14.31-26.38]
Saudi Arabia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,17.59 [13.34-25.35]
Senegal,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,34.95 [28.48-40.88]
Senegal,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,36.83 [29.76-43.32]
Senegal,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,33.14 [27.19-38.53]
Senegal,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,57 [46.44-66.67]
Senegal,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,62.45 [50.46-73.46]
Senegal,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,52.47 [43.06-61.02]
Serbia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,5.97 [3.49-8.46]
Serbia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,6.63 [3.85-9.44]
Serbia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,5.33 [3.07-7.6]
Serbia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,3.16 [1.85-4.47]
Serbia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,4.19 [2.44-5.98]
Serbia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.38 [1.37-3.39]
Seychelles,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,16.39 [7.42-37.07]
Seychelles,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,19.94 [9.09-44.42]
Seychelles,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,12.92 [5.78-29.58]
Seychelles,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,14.58 [6.6-32.99]
Seychelles,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,20.8 [9.49-46.34]
Seychelles,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,9.53 [4.26-21.82]
Sierra Leone,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,78.98 [67-88.71]
Sierra Leone,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,81 [68.36-91.52]
Sierra Leone,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,77 [65.72-86.24]
Sierra Leone,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,133 [112.9-149.5]
Sierra Leone,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,136.8 [115.5-154.6]
Sierra Leone,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,129.5 [110.5-145]
Singapore,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,17.77 [8.84-28.45]
Singapore,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,17.73 [8.82-28.39]
Singapore,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,17.81 [8.86-28.51]
Singapore,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,11.67 [5.8-18.67]
Singapore,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,13.73 [6.83-21.98]
Singapore,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,9.97 [4.96-15.96]
Slovakia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,6.42 [3.12-10.63]
Slovakia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,7.18 [3.49-11.86]
Slovakia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,5.7 [2.74-9.65]
Slovakia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,3.76 [1.83-6.23]
Slovakia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,5.47 [2.66-9.04]
Slovakia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.65 [1.27-4.49]
Slovenia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,7.46 [3.7-12.07]
Slovenia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,6.26 [3.1-9.99]
Slovenia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,8.65 [4.26-14.17]
Slovenia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.53 [1.25-4.09]
Slovenia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,3.1 [1.54-4.95]
Slovenia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.17 [1.07-3.55]
Solomon Islands,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,16.55 [13.89-18.86]
Solomon Islands,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,17.36 [14.41-19.84]
Solomon Islands,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,15.72 [13.32-17.81]
Solomon Islands,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,24.87 [20.87-28.34]
Solomon Islands,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,26.65 [22.12-30.45]
Solomon Islands,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,23.09 [19.56-26.16]
Somalia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,109.7 [93.57-122.9]
Somalia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,115.4 [98.46-129.2]
Somalia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,104.2 [88.83-116.5]
Somalia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,100 [85.26-112]
Somalia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,108.7 [92.77-121.8]
Somalia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,91.86 [78.34-102.7]
South Africa,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,21.87 [16.19-27.89]
South Africa,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,24.74 [18.36-31.76]
South Africa,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,19.09 [14.24-24.25]
South Africa,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,28.5 [21.1-36.35]
South Africa,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,37.99 [28.18-48.77]
South Africa,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,22.03 [16.43-27.98]
South Sudan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,70.42 [60.03-78.55]
South Sudan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,72.28 [61.33-80.83]
South Sudan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,68.55 [58.39-76.41]
South Sudan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,78.35 [66.79-87.4]
South Sudan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,82.33 [69.86-92.06]
South Sudan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,74.63 [63.56-83.18]
Spain,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,2.45 [0.67-5.22]
Spain,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,2.47 [0.67-5.25]
Spain,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,2.44 [0.67-5.19]
Spain,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,0.77 [0.21-1.64]
Spain,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1 [0.27-2.12]
Spain,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.61 [0.17-1.29]
Sri Lanka,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,12.45 [9.97-14.82]
Sri Lanka,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,14.49 [11.59-17.45]
Sri Lanka,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,10.57 [8.53-12.41]
Sri Lanka,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,11.51 [9.22-13.7]
Sri Lanka,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,14.39 [11.51-17.34]
Sri Lanka,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,9.07 [7.32-10.66]
Sudan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,28.92 [23.59-33.37]
Sudan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,26.27 [21.32-30.46]
Sudan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,31.56 [25.7-36.28]
Sudan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,31.3 [25.54-36.12]
Sudan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,30.58 [24.82-35.46]
Sudan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,32.18 [26.21-37]
Suriname,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,8.67 [5.96-11.59]
Suriname,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,9.61 [6.59-12.85]
Suriname,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,7.72 [5.32-10.32]
Suriname,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,9.89 [6.79-13.22]
Suriname,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,12.54 [8.59-16.76]
Suriname,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,7.78 [5.37-10.41]
Sweden,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,1.17 [0.11-3.41]
Sweden,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,1.18 [0.11-3.43]
Sweden,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.16 [0.11-3.39]
Sweden,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,0.43 [0.039-1.24]
Sweden,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,0.52 [0.048-1.52]
Sweden,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.35 [0.032-1.02]
Switzerland,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,2.14 [0.63-4.37]
Switzerland,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,1.91 [0.56-3.9]
Switzerland,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,2.37 [0.7-4.84]
Switzerland,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,0.77 [0.23-1.58]
Switzerland,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,0.88 [0.26-1.79]
Switzerland,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.68 [0.2-1.4]
Syrian Arab Republic,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.24 [2.42-4.09]
Syrian Arab Republic,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.5 [2.61-4.41]
Syrian Arab Republic,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,2.98 [2.22-3.76]
Syrian Arab Republic,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,4.24 [3.16-5.35]
Syrian Arab Republic,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,4.98 [3.72-6.29]
Syrian Arab Republic,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,3.62 [2.69-4.56]
Tajikistan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,15.21 [10.97-20.02]
Tajikistan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,15.83 [11.48-20.78]
Tajikistan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,14.59 [10.46-19.19]
Tajikistan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,16.45 [11.86-21.64]
Tajikistan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,17.74 [12.86-23.28]
Tajikistan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,15.31 [10.98-20.15]
Thailand,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,25.58 [17.87-33.93]
Thailand,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,27.06 [18.76-36.16]
Thailand,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,24.16 [16.95-31.9]
Thailand,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,19 [13.27-25.2]
Thailand,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,22.6 [15.67-30.2]
Thailand,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,16.03 [11.24-21.16]
Timor-Leste,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,30.36 [25.56-34.43]
Timor-Leste,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,29.32 [24.61-33.35]
Timor-Leste,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,31.44 [26.45-35.62]
Timor-Leste,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,30.11 [25.34-34.14]
Timor-Leste,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,30.7 [25.78-34.93]
Timor-Leste,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,29.6 [24.9-33.53]
Togo,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,58.28 [49.41-65.36]
Togo,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,64 [54.03-72.24]
Togo,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,52.6 [44.69-58.78]
Togo,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,98.08 [83.15-110]
Togo,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,112.9 [95.34-127.5]
Togo,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,85.04 [72.25-95.02]
Tonga,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,11.68 [7.74-15.26]
Tonga,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,11.54 [7.55-15.23]
Tonga,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,11.83 [7.85-15.42]
Tonga,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,13.83 [9.15-18.05]
Tonga,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,16.99 [11.11-22.41]
Tonga,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,11.53 [7.66-15.04]
Trinidad and Tobago,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.79 [2.88-6.94]
Trinidad and Tobago,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.93 [2.95-7.16]
Trinidad and Tobago,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,4.64 [2.79-6.74]
Trinidad and Tobago,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,4.42 [2.66-6.41]
Trinidad and Tobago,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,5.35 [3.2-7.76]
Trinidad and Tobago,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,3.69 [2.22-5.37]
Tunisia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,7.02 [5.04-8.99]
Tunisia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,7.19 [5.14-9.22]
Tunisia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,6.86 [4.93-8.8]
Tunisia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,6.86 [4.92-8.79]
Tunisia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,7.74 [5.53-9.92]
Tunisia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,6.19 [4.45-7.93]
Turkey,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,2.93 [2.22-3.68]
Turkey,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.52 [2.67-4.43]
Turkey,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,2.36 [1.79-2.97]
Turkey,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.96 [2.24-3.72]
Turkey,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,4.14 [3.14-5.21]
Turkey,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.13 [1.61-2.68]
Turkmenistan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.98 [2.76-7.55]
Turkmenistan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.87 [3.25-8.9]
Turkmenistan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,4.12 [2.28-6.25]
Turkmenistan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,4.17 [2.31-6.32]
Turkmenistan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,4.99 [2.76-7.56]
Turkmenistan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,3.42 [1.9-5.19]
Uganda,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,46.91 [39.81-52.25]
Uganda,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,47.54 [40.23-53.18]
Uganda,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,46.28 [39.43-51.44]
Uganda,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,68.48 [58.12-76.28]
Uganda,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,70.18 [59.38-78.5]
Uganda,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,66.96 [57.05-74.43]
Ukraine,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,2.51 [1.4-3.69]
Ukraine,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.7 [2.05-5.46]
Ukraine,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.49 [0.83-2.22]
Ukraine,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.95 [1.08-2.86]
Ukraine,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,3.01 [1.67-4.44]
Ukraine,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.08 [0.6-1.61]
United Arab Emirates,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,1.1 [0.79-1.51]
United Arab Emirates,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,1.14 [0.82-1.55]
United Arab Emirates,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.01 [0.72-1.4]
United Arab Emirates,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,6.17 [4.42-8.42]
United Arab Emirates,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,6.71 [4.81-9.14]
United Arab Emirates,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,5.05 [3.6-6.95]
United Kingdom of Great Britain and Northern Ireland,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,5.56 [1.68-11.24]
United Kingdom of Great Britain and Northern Ireland,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.84 [1.46-9.79]
United Kingdom of Great Britain and Northern Ireland,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,6.26 [1.89-12.65]
United Kingdom of Great Britain and Northern Ireland,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.03 [0.61-4.1]
