Country,Indicator,Year,Gender,Value
Papua New Guinea,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.19 [1.75-2.59]
Paraguay,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.35 [2.17-4.59]
Paraguay,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.06 [3.17-7.05]
Paraguay,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.59 [1.07-2.11]
Paraguay,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,4.36 [2.83-5.97]
Paraguay,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,6.9 [4.32-9.62]
Paraguay,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.97 [1.33-2.62]
Peru,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,2.71 [1.75-3.68]
Peru,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,2.52 [1.56-3.53]
Peru,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,2.9 [1.94-3.86]
Peru,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,3.08 [1.98-4.18]
Peru,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,3.17 [1.97-4.45]
Peru,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,3.03 [2.02-4.03]
Philippines,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.52 [3.21-5.85]
Philippines,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.9 [4.01-7.86]
Philippines,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.13 [2.25-3.93]
Philippines,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,6.85 [4.86-8.85]
Philippines,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,10.02 [6.82-13.35]
Philippines,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,4.31 [3.1-5.42]
Poland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,8 [4.34-12.37]
Poland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,11.49 [6.23-17.76]
Poland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,4.75 [2.58-7.34]
Poland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,4.42 [2.4-6.84]
Poland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,7.28 [3.95-11.25]
Poland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.4 [1.3-3.7]
Portugal,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,1.64 [0.63-3.16]
Portugal,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,2.73 [1.05-5.25]
Portugal,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.66 [0.26-1.28]
Portugal,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,0.79 [0.3-1.52]
Portugal,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.41 [0.54-2.71]
Portugal,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.29 [0.11-0.56]
Qatar,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,1.1 [0.78-1.44]
Qatar,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,1.24 [0.88-1.63]
Qatar,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.66 [0.47-0.87]
Qatar,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,3.49 [2.47-4.58]
Qatar,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,4.41 [3.13-5.77]
Qatar,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.62 [1.14-2.13]
Republic of Korea,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,6.31 [3.23-10.97]
Republic of Korea,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,9.02 [4.64-15.58]
Republic of Korea,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.59 [1.8-6.66]
Republic of Korea,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,3.79 [1.94-6.59]
Republic of Korea,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,6.56 [3.37-11.33]
Republic of Korea,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.83 [0.92-3.4]
Republic of Moldova,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.58 [2.04-9.13]
Republic of Moldova,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,7.57 [3.43-15.19]
Republic of Moldova,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.81 [0.78-3.67]
Republic of Moldova,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,3.34 [1.49-6.65]
Republic of Moldova,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,6.34 [2.87-12.72]
Republic of Moldova,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.18 [0.51-2.39]
The former Yugoslav Republic of Macedonia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,15.82 [10.35-21.28]
The former Yugoslav Republic of Macedonia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,25.15 [16.2-34.45]
The former Yugoslav Republic of Macedonia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,6.49 [4.37-8.45]
The former Yugoslav Republic of Macedonia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,10.54 [6.89-14.18]
The former Yugoslav Republic of Macedonia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,17.77 [11.45-24.34]
The former Yugoslav Republic of Macedonia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,4.18 [2.81-5.45]
Romania,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,10.18 [4.06-22.14]
Romania,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,15.53 [6.37-33.47]
Romania,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,5.14 [1.95-11.16]
Romania,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,5.72 [2.28-12.45]
Romania,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,9.68 [3.97-20.86]
Romania,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.59 [0.98-5.62]
Russian Federation,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.42 [2.26-7.34]
Russian Federation,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,7.73 [3.96-12.89]
Russian Federation,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.55 [0.79-2.57]
Russian Federation,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.72 [1.39-4.51]
Russian Federation,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,5.79 [2.97-9.67]
Russian Federation,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.79 [0.4-1.32]
Rwanda,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,0.49 [0.4-0.57]
Rwanda,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,0.47 [0.36-0.56]
Rwanda,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.52 [0.42-0.59]
Rwanda,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.05 [0.85-1.23]
Rwanda,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.09 [0.84-1.32]
Rwanda,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.04 [0.85-1.19]
Saint Lucia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,1.46 [0.81-2.21]
Saint Lucia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,2.31 [1.27-3.5]
Saint Lucia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.65 [0.37-0.97]
Saint Lucia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.29 [0.71-1.95]
Saint Lucia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.08 [1.15-3.16]
Saint Lucia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.57 [0.33-0.85]
Saint Vincent and the Grenadines,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,1.27 [0.69-2.06]
Saint Vincent and the Grenadines,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,1.43 [0.77-2.3]
Saint Vincent and the Grenadines,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.1 [0.58-1.82]
Saint Vincent and the Grenadines,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.24 [0.67-2.02]
Saint Vincent and the Grenadines,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.44 [0.78-2.32]
Saint Vincent and the Grenadines,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.02 [0.54-1.68]
Samoa,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,2.34 [1.66-2.99]
Samoa,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.33 [2.26-4.36]
Samoa,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.29 [0.95-1.6]
Samoa,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,3.15 [2.24-4.02]
Samoa,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,4.71 [3.2-6.16]
Samoa,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.58 [1.16-1.96]
Sao Tome and Principe,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.79 [2.72-4.69]
Sao Tome and Principe,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.28 [3.7-6.67]
Sao Tome and Principe,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,2.32 [1.7-2.79]
Sao Tome and Principe,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,9.31 [6.68-11.52]
Sao Tome and Principe,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,15.13 [10.61-19.11]
Sao Tome and Principe,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,4.93 [3.62-5.93]
Saudi Arabia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,0.88 [0.58-1.36]
Saudi Arabia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,1.15 [0.76-1.75]
Saudi Arabia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.51 [0.33-0.82]
Saudi Arabia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.64 [1.08-2.54]
Saudi Arabia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.23 [1.47-3.38]
Saudi Arabia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.93 [0.61-1.5]
Senegal,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,0.46 [0.34-0.57]
Senegal,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,0.55 [0.39-0.69]
Senegal,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.38 [0.29-0.46]
Senegal,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,0.96 [0.71-1.19]
Senegal,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.3 [0.93-1.63]
Senegal,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.71 [0.54-0.86]
Serbia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,19.66 [10.19-30.4]
Serbia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,28.05 [14.67-43.59]
Serbia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,11.63 [5.93-18.02]
Serbia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,11.18 [5.8-17.29]
Serbia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,17.12 [8.95-26.6]
Serbia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,6.34 [3.24-9.83]
Seychelles,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,2.71 [1.08-7.34]
Seychelles,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4 [1.63-10.69]
Seychelles,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.46 [0.55-4.11]
Seychelles,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.38 [0.95-6.45]
Seychelles,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,3.92 [1.6-10.5]
Seychelles,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.15 [0.43-3.23]
Sierra Leone,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,0.39 [0.31-0.46]
Sierra Leone,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,0.46 [0.35-0.56]
Sierra Leone,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.31 [0.26-0.36]
Sierra Leone,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,0.89 [0.7-1.05]
Sierra Leone,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.08 [0.81-1.31]
Sierra Leone,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.7 [0.57-0.81]
Singapore,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.6 [1.9-5.69]
Singapore,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.87 [2.57-7.7]
Singapore,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,2.36 [1.25-3.73]
Singapore,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.38 [1.26-3.77]
Singapore,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,3.52 [1.86-5.57]
Singapore,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.43 [0.76-2.27]
Slovakia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,5.54 [2.71-10.68]
Slovakia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,8.52 [4.18-15.94]
Slovakia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,2.73 [1.31-5.54]
Slovakia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,3.28 [1.6-6.31]
Slovakia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,5.91 [2.9-11.06]
Slovakia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.44 [0.69-2.93]
Slovenia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,7.77 [3.77-13.54]
Slovenia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,10.41 [5.13-17.93]
Slovenia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,5.17 [2.41-9.13]
Slovenia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,3.87 [1.88-6.74]
Slovenia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,5.69 [2.8-9.8]
Slovenia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.42 [1.13-4.27]
Solomon Islands,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,2.03 [1.57-2.45]
Solomon Islands,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,2.88 [2.14-3.55]
Solomon Islands,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.15 [0.93-1.34]
Solomon Islands,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,4.04 [3.13-4.87]
Solomon Islands,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,5.83 [4.34-7.19]
Solomon Islands,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.23 [1.81-2.6]
Somalia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,0.57 [0.46-0.67]
Somalia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,0.57 [0.43-0.69]
Somalia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.58 [0.47-0.66]
Somalia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.4 [1.12-1.63]
Somalia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.44 [1.09-1.74]
Somalia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.36 [1.11-1.56]
South Africa,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.32 [2.15-4.59]
South Africa,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.06 [2.54-5.73]
South Africa,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,2.61 [1.71-3.6]
South Africa,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,4.76 [3.09-6.58]
South Africa,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,7.12 [4.45-10.04]
South Africa,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,3.24 [2.12-4.47]
South Sudan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,0.73 [0.58-0.84]
South Sudan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,0.75 [0.57-0.9]
South Sudan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.7 [0.58-0.8]
South Sudan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.52 [1.22-1.77]
South Sudan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.66 [1.27-1.99]
South Sudan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.41 [1.15-1.6]
Spain,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,2.62 [1.13-4.67]
Spain,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.29 [1.85-7.64]
Spain,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.01 [0.44-1.8]
Spain,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.31 [0.56-2.33]
Spain,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.27 [0.98-4.05]
Spain,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.5 [0.22-0.9]
Sri Lanka,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.02 [2.21-3.79]
Sri Lanka,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.26 [2.96-5.46]
Sri Lanka,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.87 [1.42-2.26]
Sri Lanka,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.62 [1.91-3.28]
Sri Lanka,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,3.98 [2.76-5.1]
Sri Lanka,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.53 [1.16-1.85]
Sudan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,0.51 [0.38-0.63]
Sudan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,0.64 [0.47-0.81]
Sudan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.38 [0.29-0.46]
Sudan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.05 [0.78-1.29]
Sudan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.39 [1.01-1.75]
Sudan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.75 [0.57-0.9]
Suriname,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,2.71 [1.57-3.97]
Suriname,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.61 [2.08-5.32]
Suriname,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.8 [1.05-2.66]
Suriname,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,3.07 [1.78-4.49]
Suriname,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,4.64 [2.67-6.85]
Suriname,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.85 [1.07-2.72]
Sweden,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,0.94 [0.21-2.17]
Sweden,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,0.95 [0.21-2.19]
Sweden,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.93 [0.21-2.15]
Sweden,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,0.43 [0.096-0.99]
Sweden,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,0.46 [0.1-1.06]
Sweden,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.41 [0.092-0.95]
Switzerland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,2.45 [1.1-4.29]
Switzerland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.1 [1.39-5.45]
Switzerland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.8 [0.81-3.16]
Switzerland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.23 [0.55-2.16]
Switzerland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.67 [0.75-2.93]
Switzerland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.87 [0.39-1.52]
Syrian Arab Republic,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,2.05 [1.27-2.89]
Syrian Arab Republic,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.27 [2.03-4.6]
Syrian Arab Republic,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.82 [0.51-1.16]
Syrian Arab Republic,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,3.59 [2.23-5.05]
Syrian Arab Republic,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,6.27 [3.9-8.83]
Syrian Arab Republic,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.3 [0.81-1.84]
Tajikistan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,1.24 [0.75-1.79]
Tajikistan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,1.46 [0.87-2.14]
Tajikistan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.01 [0.61-1.46]
Tajikistan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.21 [1.33-3.2]
Tajikistan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.8 [1.66-4.09]
Tajikistan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.66 [0.99-2.4]
Thailand,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,9.19 [5.48-13.2]
Thailand,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,12.07 [7.05-17.73]
Thailand,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,6.45 [3.86-9.14]
Thailand,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,6.73 [4.01-9.66]
Thailand,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,9.57 [5.59-14.05]
Thailand,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,4.41 [2.64-6.25]
Timor-Leste,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,6.32 [4.97-7.59]
Timor-Leste,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,7.71 [5.78-9.51]
Timor-Leste,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,4.89 [3.91-5.71]
Timor-Leste,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,12.97 [10.19-15.57]
Timor-Leste,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,16.63 [12.47-20.52]
Timor-Leste,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,9.65 [7.72-11.26]
Togo,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,0.39 [0.31-0.47]
Togo,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,0.52 [0.39-0.63]
Togo,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.27 [0.22-0.31]
Togo,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,0.88 [0.69-1.04]
Togo,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.18 [0.89-1.44]
Togo,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.6 [0.49-0.7]
Tonga,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,7.11 [4.17-10.18]
Tonga,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,9.47 [5.41-13.93]
Tonga,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,4.73 [2.83-6.53]
Tonga,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,9.72 [5.7-13.91]
Tonga,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,15.25 [8.7-22.42]
Tonga,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,5.52 [3.3-7.62]
Trinidad and Tobago,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,1.66 [0.92-2.55]
Trinidad and Tobago,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,2.41 [1.34-3.72]
Trinidad and Tobago,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.93 [0.51-1.43]
Trinidad and Tobago,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.37 [0.77-2.12]
Trinidad and Tobago,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.19 [1.22-3.39]
