Country,Indicator,Year,Gender,Value
Paraguay,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,49.43 [40.39-58.7]
Paraguay,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,41.55 [34.14-48.7]
Paraguay,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,57.48 [47.33-67.46]
Paraguay,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,66.25 [54.13-78.68]
Paraguay,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,49.18 [40.41-57.63]
Peru,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,58.27 [47.68-68.52]
Peru,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,60.78 [49.62-71.69]
Peru,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,55.79 [45.84-65.75]
Peru,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,63.86 [52.25-75.1]
Peru,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,74.2 [60.57-87.52]
Peru,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,54.85 [45.06-64.64]
Philippines,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,116.7 [94.68-133.8]
Philippines,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,130.2 [104.9-150.6]
Philippines,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,103.1 [83.96-119]
Philippines,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,185.2 [150.2-212.2]
Philippines,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,225.4 [181.6-260.8]
Philippines,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,150.7 [122.6-173.8]
Poland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,76.3 [60.64-92.22]
Poland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,83.21 [69.71-96.8]
Poland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,69.84 [53.3-88.85]
Poland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,37.87 [30.1-45.78]
Poland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,53.33 [44.68-62.04]
Poland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,26.15 [19.96-33.27]
Portugal,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,28.31 [19.23-43.25]
Portugal,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,30.3 [21.26-43.23]
Portugal,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,26.52 [16.89-43.29]
Portugal,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,9.81 [6.66-14.99]
Portugal,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,13.21 [9.27-18.84]
Portugal,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,7.1 [4.52-11.59]
Qatar,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,12.84 [11.46-14.81]
Qatar,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,14.06 [12.52-16.27]
Qatar,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,9.15 [8.11-10.65]
Qatar,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,47.4 [42.29-54.65]
Qatar,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,51.71 [46.06-59.84]
Qatar,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,36.96 [32.72-42.98]
Republic of Korea,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,34.95 [27.1-50.39]
Republic of Korea,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,38.99 [30.46-55.89]
Republic of Korea,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,30.91 [23.38-45.4]
Republic of Korea,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,20.48 [15.88-29.53]
Republic of Korea,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,29.38 [22.95-42.12]
Republic of Korea,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,14.01 [10.6-20.58]
Republic of Moldova,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,106.6 [78.06-155.6]
Republic of Moldova,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,111.5 [84.14-162.9]
Republic of Moldova,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,102.2 [71.69-151.8]
Republic of Moldova,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,78.28 [57.29-114.2]
Republic of Moldova,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,101.7 [76.73-148.5]
Republic of Moldova,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,60.87 [42.72-90.44]
The former Yugoslav Republic of Macedonia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,124.9 [99.1-151.2]
The former Yugoslav Republic of Macedonia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,140.4 [111.8-169.7]
The former Yugoslav Republic of Macedonia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,109.4 [86-134.3]
The former Yugoslav Republic of Macedonia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,82.17 [65.2-99.49]
The former Yugoslav Republic of Macedonia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,102.9 [81.97-124.4]
The former Yugoslav Republic of Macedonia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,63.85 [50.19-78.39]
Romania,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,123.4 [81.12-204.2]
Romania,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,132.1 [89.12-217.3]
Romania,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,115.1 [72.31-197.6]
Romania,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,59.31 [39-98.19]
Romania,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,78.5 [52.95-129.1]
Romania,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,43.68 [27.44-75]
Russian Federation,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,85.92 [67.82-109]
Russian Federation,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,93.24 [76.81-112.2]
Russian Federation,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,79.55 [57.95-106.2]
Russian Federation,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,49.38 [38.97-62.62]
Russian Federation,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,73.25 [60.35-88.18]
Russian Federation,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,33.48 [24.39-44.7]
Rwanda,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,59.06 [53.91-63.91]
Rwanda,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,58.48 [52.61-63.98]
Rwanda,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,59.63 [54.35-64.09]
Rwanda,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,121.4 [110.8-131.4]
Rwanda,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,124.8 [112.2-136.5]
Rwanda,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,117.8 [107.4-126.6]
Saint Lucia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,37.54 [31.57-45.68]
Saint Lucia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,40.7 [34.27-48.48]
Saint Lucia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,34.51 [28.14-43.34]
Saint Lucia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,29.95 [25.19-36.45]
Saint Lucia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,36.01 [30.32-42.89]
Saint Lucia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,24.61 [20.07-30.91]
Saint Vincent and the Grenadines,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,47.9 [38.47-60]
Saint Vincent and the Grenadines,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,51.57 [42.15-63.57]
Saint Vincent and the Grenadines,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,44.16 [34.58-56.56]
Saint Vincent and the Grenadines,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,47.6 [38.23-59.63]
Saint Vincent and the Grenadines,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,56.24 [45.97-69.33]
Saint Vincent and the Grenadines,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,39.57 [30.99-50.68]
Samoa,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,62.26 [50.18-72.6]
Samoa,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,73.26 [58.25-85.98]
Samoa,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,50.55 [40.77-59.01]
Samoa,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,85.02 [68.52-99.14]
Samoa,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,116.4 [92.57-136.6]
Samoa,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,58.4 [47.11-68.18]
Sao Tome and Principe,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,81.86 [65.02-92.82]
Sao Tome and Principe,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,77.81 [61.07-90.03]
Sao Tome and Principe,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,85.89 [68.61-97.13]
Sao Tome and Principe,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,162.4 [129-184.2]
Sao Tome and Principe,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,168.2 [132-194.7]
Sao Tome and Principe,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,158.1 [126.3-178.7]
Saudi Arabia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,39.45 [34.15-55.21]
Saudi Arabia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,43.27 [37.51-59.94]
Saudi Arabia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,34.42 [29.34-49.16]
Saudi Arabia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,83.71 [72.46-117.2]
Saudi Arabia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,92.8 [80.46-128.6]
Saudi Arabia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,71.96 [61.36-102.8]
Senegal,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,74.3 [64.11-84.54]
Senegal,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,74.19 [63.49-84.94]
Senegal,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,74.42 [64.37-85.06]
Senegal,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,160.7 [138.6-182.8]
Senegal,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,171.6 [146.9-196.5]
Senegal,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,151.6 [131.1-173.3]
Serbia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,121.5 [83.5-165.6]
Serbia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,134.5 [92.65-183.3]
Serbia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,109.1 [73.09-153]
Serbia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,62.5 [42.94-85.18]
Serbia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,81.8 [56.35-111.5]
Serbia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,46.69 [31.28-65.49]
Seychelles,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,56.42 [38.49-117.5]
Seychelles,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,71.38 [49.59-144.6]
Seychelles,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,41.83 [27.56-91.14]
Seychelles,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,49.35 [33.67-102.8]
Seychelles,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,70.24 [48.8-142.3]
Seychelles,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,31.08 [20.48-67.73]
Sierra Leone,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,148 [135.1-160.1]
Sierra Leone,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,144.4 [130.6-157.8]
Sierra Leone,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,151.5 [138.5-163.3]
Sierra Leone,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,324.1 [295.9-350.7]
Sierra Leone,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,314.1 [284-343.2]
Sierra Leone,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,333.3 [304.8-359.2]
Singapore,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,39.33 [29.65-50.64]
Singapore,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,45.09 [35.29-56.59]
Singapore,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,33.7 [24.11-44.65]
Singapore,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,25.91 [19.53-33.36]
Singapore,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,33.42 [26.15-41.95]
Singapore,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,19.39 [13.88-25.69]
Slovakia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,59.06 [46.11-82.7]
Slovakia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,65.04 [52.45-90.7]
Slovakia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,53.4 [39.03-76.25]
Slovakia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,33.52 [26.17-46.93]
Slovakia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,47.1 [37.99-65.68]
Slovakia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,23.6 [17.25-33.7]
Slovenia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,56.76 [41.79-78.36]
Slovenia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,54.73 [42.34-73.77]
Slovenia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,58.77 [40.85-82.6]
Slovenia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,22.55 [16.6-31.13]
Slovenia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,28.88 [22.35-38.93]
Slovenia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,17.08 [11.87-24.01]
Solomon Islands,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,66.9 [60.42-72.72]
Solomon Islands,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,76.23 [66.99-84.64]
Solomon Islands,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,57.27 [52.24-62]
Solomon Islands,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,137 [123.7-148.9]
Solomon Islands,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,157.8 [138.7-175.2]
Solomon Islands,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,115.9 [105.8-125.5]
Somalia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,152 [135.7-166.4]
Somalia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,157.6 [140-173.1]
Somalia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,146.5 [130.9-160.2]
Somalia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,212.8 [189.9-232.9]
Somalia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,222 [197.1-243.8]
Somalia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,203.7 [182-222.7]
South Africa,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,61.06 [51.17-72.74]
South Africa,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,68.36 [56.55-81.43]
South Africa,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,54.04 [45.46-64.27]
South Africa,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,86.65 [72.61-103.2]
South Africa,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,117.9 [97.52-140.4]
South Africa,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,65.86 [55.4-78.32]
South Sudan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,109.2 [98.46-118.7]
South Sudan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,109.1 [97.66-119.6]
South Sudan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,109.3 [98.2-118.2]
South Sudan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,165.1 [148.9-179.5]
South Sudan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,168.5 [150.8-184.6]
South Sudan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,161.3 [145-174.5]
Spain,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,27.13 [19.41-37.44]
Spain,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,31.05 [22.79-40.92]
Spain,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,23.36 [15.95-34.37]
Spain,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,9.92 [7.1-13.69]
Spain,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,14.24 [10.45-18.77]
Spain,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,6.38 [4.35-9.39]
Sri Lanka,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,89.47 [74.65-102.5]
Sri Lanka,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,104.1 [86.18-120.2]
Sri Lanka,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,75.95 [63.54-87.28]
Sri Lanka,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,79.81 [66.59-91.4]
Sri Lanka,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,99.91 [82.73-115.4]
Sri Lanka,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,62.63 [52.39-71.96]
Sudan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,105 [92.47-116.5]
Sudan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,104.7 [92.26-116.5]
Sudan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,105.3 [92.77-117]
Sudan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,184.9 [162.9-205.1]
Sudan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,195.7 [172.5-217.9]
Sudan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,175 [154.2-194.5]
Suriname,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,50.63 [42.33-60.33]
Suriname,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,59.02 [49.32-69.83]
Suriname,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,42.17 [34.66-51.08]
Suriname,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,56.74 [47.45-67.62]
Suriname,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,74.13 [61.94-87.7]
Suriname,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,42.29 [34.76-51.23]
Sweden,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,18.49 [11.58-28.23]
Sweden,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,18.68 [12.24-26.8]
Sweden,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,18.3 [10.74-29.84]
Sweden,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,7.16 [4.49-10.94]
Sweden,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,8.69 [5.69-12.47]
Sweden,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,5.77 [3.39-9.41]
Switzerland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,25.24 [18.34-33.84]
Switzerland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,25.91 [19.29-33.25]
Switzerland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,24.58 [16.75-34.85]
Switzerland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,10.06 [7.31-13.49]
Switzerland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,12.74 [9.48-16.34]
Switzerland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,7.74 [5.27-10.97]
Syrian Arab Republic,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,43.57 [37.57-50.48]
Syrian Arab Republic,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,48.39 [42.02-55.56]
Syrian Arab Republic,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,38.64 [32.52-45.66]
Syrian Arab Republic,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,75.23 [64.88-87.18]
Syrian Arab Republic,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,90.19 [78.32-103.6]
Syrian Arab Republic,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,62.06 [52.23-73.34]
Tajikistan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,70.49 [55.28-88.99]
Tajikistan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,74.14 [58.76-92.93]
Tajikistan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,66.82 [51.85-85]
Tajikistan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,129.3 [101.4-163.3]
Tajikistan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,145.5 [115.3-182.4]
Tajikistan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,115.3 [89.47-146.7]
Thailand,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,84.61 [63.78-107.1]
Thailand,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,98.49 [74.64-124.8]
Thailand,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,71.41 [52.94-90.73]
Thailand,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,61.47 [46.34-77.82]
Thailand,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,79.34 [60.14-100.5]
Thailand,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,46.51 [34.48-59.09]
Timor-Leste,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,76.63 [68.87-83.43]
Timor-Leste,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,77.83 [69.13-85.27]
Timor-Leste,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,75.39 [67.67-81.9]
Timor-Leste,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,139.8 [125.7-152.3]
Timor-Leste,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,150.1 [133.3-164.5]
Timor-Leste,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,129.6 [116.3-140.8]
Togo,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,114.9 [104.1-124.6]
Togo,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,119.6 [108-130.8]
Togo,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,110.1 [100.2-119]
Togo,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,249.6 [226.2-270.7]
Togo,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,267.1 [241-292]
Togo,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,233.7 [212.7-252.5]
Tonga,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,56.56 [40.26-70.62]
Tonga,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,67.81 [47.91-85.33]
Tonga,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,45.25 [32-57.06]
Tonga,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,73.34 [52.2-91.57]
Tonga,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,107.1 [75.66-134.8]
Tonga,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,47.82 [33.81-60.29]
Trinidad and Tobago,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,44.81 [38.16-51.95]
Trinidad and Tobago,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,50.14 [43.32-57.48]
Trinidad and Tobago,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,39.62 [32.56-47.91]
Trinidad and Tobago,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,38.6 [32.87-44.75]
Trinidad and Tobago,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,48.72 [42.09-55.86]
Trinidad and Tobago,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,30.06 [24.7-36.35]
Tunisia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,57.39 [49.57-66.35]
Tunisia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,67.84 [58.76-78.16]
